Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2018-12-06,80,78,80,77.4,1.42,-3.7
2018-12-05,81.48,81,81.7,79.4,0.88,-1.94
2018-12-04,84.3,82.6,84.3,80.3,0.69,-0.51
2018-12-03,88.2,83.02,89.8,81.02,1.68,-5.66
2018-11-30,88,88,89.2,87.5,0.46,-0.45
2018-11-29,86.8,88.4,89,86.8,0.97,2.79
2018-11-28,84.4,86,86.9,84.4,0.85,2.38
2018-11-27,84.5,84,85,83,0.22,-0.59
2018-11-26,83.2,84.5,85.8,83,0.49,1.44
2018-11-23,86,83.3,87.5,83.3,0.93,-0.85
2018-11-22,76.6,84.01,84.01,75.5,1.46,11.12
2018-11-21,76.9,75.6,77,73.8,2.25,-3.14
2018-11-20,81,78.05,82.88,77.8,0.84,-4.36
2018-11-19,83.5,81.61,84.94,77.6,0.71,-1.08
2018-11-16,86.3,82.5,87.5,81.26,0.95,-4.62
2018-11-15,88,86.5,88.99,85,0.4,-0.97
2018-11-14,81.5,87.35,87.6,81.01,0.41,5.88
2018-11-13,83,82.5,83,81,1.06,-3.73
2018-11-12,85.7,85.7,85.7,85.7,0,0
2018-11-09,87,85.7,87,82.5,1.39,-2.78
2018-11-08,88.45,88.15,92,87.12,1.06,-0.2
2018-11-07,96.5,88.33,97.6,87.2,1.65,-6.92
2018-11-06,93.9,94.9,98.5,90.51,2.29,3.15
2018-11-05,82.02,92,94.88,82.01,4.16,13.58
2018-11-02,77,81,82,77,1.11,7.43
2018-10-31,73.15,75.4,77,73.15,0.83,4
2018-10-30,72,72.5,72.6,71.53,0.35,0.07
2018-10-29,71.02,72.45,72.9,71.02,0.53,2.4
2018-10-25,70.61,70.75,72,68.42,2.82,-5.06
2018-10-24,71.21,74.52,76.9,71.21,1.35,2.07
2018-10-23,74,73.01,74,69,2.24,-4.56
2018-10-22,78,76.5,78,71,2.35,-2.68
2018-10-19,78.4,78.61,79.5,77.3,0.91,-0.62
2018-10-18,80.2,79.1,82,78.2,1.1,-1.74
2018-10-17,83,80.5,83.82,80.1,0.94,-3.01
2018-10-16,83,83,83.8,80.7,0.7,0.18
2018-10-15,85,82.85,85.3,81.3,1.48,-1.12
2018-10-12,81,83.79,83.95,77.5,1.43,5.13
2018-10-11,82.1,79.7,83.88,76,3.52,-7.75
2018-10-10,90.5,86.4,90.5,85,1.03,-4.64
2018-10-09,90.1,90.6,91.69,88.6,0.54,-0.55
2018-10-08,94.58,91.1,97,89.23,0.69,-3.7
2018-10-05,90.4,94.6,98.99,90.4,1.7,2.83
2018-10-04,95,92,95.05,90.11,1.03,-2.54
2018-10-03,92.99,94.4,94.55,88.8,2.07,2.05
